case_id,invoice_amount,days_overdue,customer_type,credit_score,past_recovery_rate,dispute_history,dca_id,dca_performance_score,sla_breach_count,recovered,customer_id,customer_name,case_created_date,assigned_date,case_status,amount_recovered,payment_date,case_closed_date,risk_score,priority_level,action_count,last_action_type,last_action_date,next_followup_date,escalation_flag,escalation_reason
CASE_11135,325610,97,Enterprise,305,0.72,0,DCA_C,50,2,0,CUST_12134,Anderson Enterprises,2024-10-10,2024-10-11,IN_PROGRESS,0.0,,,71.1,MEDIUM,5,Call,2024-11-04,2025-01-21,1,SLA Breach
CASE_11136,8981,19,SME,374,0.86,0,DCA_C,99,4,1,CUST_12135,David Davis,2024-12-27,2024-12-27,PAID,8802.47,2025-01-07,2025-01-07,47.5,LOW,9,Legal Notice,2025-01-02,,1,SLA Breach
CASE_11137,407709,62,SME,645,0.54,0,DCA_A,86,1,0,CUST_12136,James Johnson,2024-11-14,2024-11-17,IN_PROGRESS,0.0,,,32.4,LOW,5,WhatsApp Reminder,2024-12-09,2025-01-25,1,SLA Breach
CASE_11138,469434,98,Enterprise,632,0.51,1,DCA_D,98,1,0,CUST_12137,Miller Holdings,2024-10-09,2024-10-10,OPEN,0.0,,,51.6,MEDIUM,8,WhatsApp Reminder,2024-12-26,2025-01-19,1,SLA Breach
CASE_11139,469534,57,SME,573,0.54,0,DCA_C,93,3,0,CUST_12138,James Gonzalez,2024-11-19,2024-11-21,IN_PROGRESS,0.0,,,37.8,LOW,6,Physical Visit,2024-12-20,2025-01-28,1,SLA Breach
CASE_11140,382775,95,SME,809,0.63,0,DCA_C,95,1,0,CUST_12139,Linda Martinez,2024-10-12,2024-10-13,IN_PROGRESS,0.0,,,24.8,LOW,3,Physical Visit,2024-12-16,2025-01-21,1,SLA Breach
CASE_11141,386382,107,Enterprise,567,0.5,0,DCA_D,52,2,0,CUST_12140,Johnson Corp,2024-09-30,2024-09-30,OPEN,0.0,,,49.5,LOW,10,SMS,2024-10-18,2025-01-17,1,Dispute Raised
CASE_11142,100335,88,SME,779,0.46,0,DCA_D,77,2,1,CUST_12141,Elizabeth Davis,2024-10-19,2024-10-22,PAID,96827.49,2024-11-11,2024-11-11,26.0,LOW,14,Legal Notice,2024-11-05,,1,SLA Breach
CASE_11143,112441,141,SME,607,0.54,0,DCA_B,59,0,0,CUST_12142,David Wilson,2024-08-27,2024-08-30,OPEN,0.0,,,53.4,MEDIUM,11,Legal Notice,2024-10-08,2025-01-28,0,
CASE_11144,21984,144,SME,898,0.81,0,DCA_C,83,2,1,CUST_12143,Joseph Garcia,2024-08-24,2024-08-24,PAID,21634.69,2024-09-06,2024-09-06,27.6,LOW,4,SMS,2024-08-28,,1,SLA Breach
CASE_11145,130580,144,SME,521,0.46,0,DCA_C,71,0,0,CUST_12144,James Garcia,2024-08-24,2024-08-24,IN_PROGRESS,0.0,,,61.9,MEDIUM,14,Legal Notice,2024-11-17,2025-01-19,0,
CASE_11146,378460,115,Enterprise,577,0.85,0,DCA_B,54,2,1,CUST_12145,Anderson Solutions,2024-09-22,2024-09-23,PAID,364561.95,2024-12-29,2024-12-29,50.4,MEDIUM,7,WhatsApp Reminder,2024-10-15,,1,SLA Breach
CASE_11147,420976,119,SME,657,0.49,0,DCA_C,82,2,0,CUST_12146,Susan Anderson,2024-09-18,2024-09-21,DISPUTE,0.0,,,44.0,LOW,4,Call,2024-09-27,2025-01-16,1,Customer Unresponsive
CASE_11148,489745,52,SME,617,0.69,0,DCA_A,98,2,0,CUST_12147,Jessica Miller,2024-11-24,2024-11-25,IN_PROGRESS,0.0,,,32.7,LOW,3,Legal Notice,2025-01-04,2025-01-17,1,SLA Breach
CASE_11149,137596,41,SME,341,0.93,1,DCA_C,70,1,0,CUST_12148,Karen Johnson,2024-12-05,2024-12-05,IN_PROGRESS,0.0,,,65.4,MEDIUM,4,SMS,2024-12-19,2025-01-26,1,SLA Breach
CASE_11150,123454,48,SME,366,0.92,1,DCA_A,84,1,1,CUST_12149,Joseph Williams,2024-11-28,2024-11-30,PAID,121995.53,2025-01-14,2025-01-14,64.7,MEDIUM,9,Call,2024-12-31,,1,SLA Breach
CASE_11151,54402,91,SME,491,0.58,0,DCA_B,81,1,0,CUST_12150,Patricia Anderson,2024-10-16,2024-10-19,IN_PROGRESS,0.0,,,52.9,MEDIUM,10,Legal Notice,2024-11-14,2025-01-20,1,SLA Breach
CASE_11152,96656,39,Enterprise,442,0.34,0,DCA_B,72,0,1,CUST_12151,Miller LLC,2024-12-07,2024-12-09,PAID,96165.4,2024-12-17,2024-12-17,45.8,LOW,7,Email,2024-12-11,,0,
CASE_11153,70614,13,SME,453,0.89,0,DCA_D,73,0,0,CUST_12152,Charles Johnson,2025-01-02,2025-01-02,OPEN,0.0,,,39.0,LOW,2,Call,2025-01-12,2025-01-28,1,Refusal to Pay
CASE_11154,171963,132,SME,393,0.38,0,DCA_D,72,1,0,CUST_12153,John Davis,2024-09-05,2024-09-08,IN_PROGRESS,0.0,,,70.9,MEDIUM,14,WhatsApp Reminder,2024-12-30,2025-01-27,1,SLA Breach
CASE_11155,358153,96,Enterprise,496,0.9,0,DCA_B,83,1,1,CUST_12154,Jones Logistics,2024-10-11,2024-10-14,PAID,322372.81,2024-12-11,2024-12-11,53.5,MEDIUM,12,Call,2024-10-17,,1,SLA Breach
CASE_11156,438048,109,SME,677,0.78,0,DCA_D,83,0,0,CUST_12155,Thomas Johnson,2024-09-28,2024-09-29,DISPUTE,0.0,,,39.9,LOW,7,Email,2024-10-16,2025-01-28,1,Dispute Raised
CASE_11157,312980,104,SME,682,0.91,0,DCA_C,50,1,0,CUST_12156,Robert Jones,2024-10-03,2024-10-03,OPEN,0.0,,,38.4,LOW,9,Call,2024-10-25,2025-01-21,1,SLA Breach
CASE_11158,472169,98,Enterprise,833,0.73,0,DCA_B,74,0,1,CUST_12157,Rodriguez Inc,2024-10-09,2024-10-09,PAID,442110.82,2024-12-22,2024-12-22,23.3,LOW,3,Physical Visit,2024-10-15,,0,
CASE_11159,411578,43,SME,865,0.95,0,DCA_C,82,2,0,CUST_12158,John Smith,2024-12-03,2024-12-06,IN_PROGRESS,0.0,,,8.2,LOW,8,Email,2024-12-17,2025-01-19,1,SLA Breach
CASE_11160,464961,88,Enterprise,788,0.6,0,DCA_A,80,1,0,CUST_12159,Wilson Solutions,2024-10-19,2024-10-22,OPEN,0.0,,,25.2,LOW,10,Legal Notice,2024-11-13,2025-01-24,1,SLA Breach
CASE_11161,436137,93,Enterprise,461,0.51,0,DCA_C,97,0,1,CUST_12160,Johnson Corp,2024-10-14,2024-10-16,PAID,411173.88,2024-12-09,2024-12-09,56.0,MEDIUM,6,Call,2024-11-22,,0,
CASE_11162,468650,174,SME,765,0.56,0,DCA_D,62,2,1,CUST_12161,Mary Williams,2024-07-25,2024-07-28,PAID,442892.66,2024-08-11,2024-08-11,46.4,LOW,11,Call,2024-07-29,,1,SLA Breach
CASE_11163,263789,126,SME,697,0.53,1,DCA_C,78,2,1,CUST_12162,William Lopez,2024-09-11,2024-09-11,PAID,263397.11,2024-10-06,2024-10-06,51.9,MEDIUM,10,WhatsApp Reminder,2024-09-20,,1,SLA Breach
CASE_11164,416778,109,Enterprise,577,0.56,1,DCA_C,70,4,0,CUST_12163,Martinez Technologies,2024-09-28,2024-09-28,IN_PROGRESS,0.0,,,59.0,MEDIUM,7,SMS,2024-10-30,2025-01-17,1,SLA Breach
CASE_11165,462726,47,SME,771,0.88,0,DCA_B,64,1,1,CUST_12164,Patricia Wilson,2024-11-29,2024-11-30,PAID,459840.93,2025-01-02,2025-01-02,17.6,LOW,10,Physical Visit,2024-12-16,,1,SLA Breach
CASE_11166,136049,92,SME,440,0.68,1,DCA_C,70,4,0,CUST_12165,Charles Miller,2024-10-15,2024-10-16,OPEN,0.0,,,67.7,MEDIUM,2,SMS,2024-11-27,2025-01-16,1,SLA Breach
CASE_11167,343551,153,Enterprise,867,0.77,0,DCA_C,83,1,1,CUST_12166,Jones Technologies,2024-08-15,2024-08-16,PAID,311062.61,2024-10-05,2024-10-05,32.5,LOW,7,SMS,2024-09-13,,1,SLA Breach
CASE_11168,274754,41,SME,546,0.49,0,DCA_B,53,1,1,CUST_12167,James Brown,2024-12-05,2024-12-06,PAID,249006.11,2024-12-07,2024-12-07,36.7,LOW,11,WhatsApp Reminder,2024-12-06,,1,SLA Breach
CASE_11169,114381,3,SME,469,0.94,0,DCA_D,92,1,1,CUST_12168,James Wilson,2025-01-12,2025-01-14,PAID,112598.76,2025-01-14,2025-01-14,35.3,LOW,7,Call,2025-01-14,,1,SLA Breach
CASE_11170,491134,121,Enterprise,518,0.48,1,DCA_A,91,2,0,CUST_12169,Jones Technologies,2024-09-16,2024-09-17,IN_PROGRESS,0.0,,,67.1,MEDIUM,5,Physical Visit,2024-09-25,2025-01-27,1,SLA Breach
CASE_11171,20791,77,SME,333,0.4,0,DCA_A,99,2,0,CUST_12170,Jessica Hernandez,2024-10-30,2024-10-30,IN_PROGRESS,0.0,,,64.1,MEDIUM,8,WhatsApp Reminder,2025-01-08,2025-01-16,1,SLA Breach
CASE_11172,63047,95,Enterprise,584,0.81,0,DCA_D,92,1,1,CUST_12171,Miller Inc,2024-10-12,2024-10-13,PAID,59546.1,2024-12-18,2024-12-18,45.3,LOW,4,Call,2024-12-14,,1,SLA Breach
CASE_11173,499064,13,SME,709,0.85,0,DCA_C,56,2,1,CUST_12172,William Brown,2025-01-02,2025-01-03,PAID,490478.5,2025-01-07,2025-01-07,15.7,LOW,8,Physical Visit,2025-01-06,,1,SLA Breach
CASE_11174,239898,105,Enterprise,706,0.56,0,DCA_D,79,5,0,CUST_12173,Martinez Enterprises,2024-10-02,2024-10-02,DISPUTE,0.0,,,36.4,LOW,11,WhatsApp Reminder,2024-12-13,2025-01-26,1,Customer Unresponsive
CASE_11175,466122,18,SME,335,0.65,0,DCA_D,94,0,0,CUST_12174,Karen Davis,2024-12-28,2024-12-28,OPEN,0.0,,,50.8,MEDIUM,12,Email,2024-12-29,2025-01-21,0,
CASE_11176,155737,37,SME,673,0.57,0,DCA_A,84,1,1,CUST_12175,Robert Hernandez,2024-12-09,2024-12-12,PAID,142973.93,2024-12-13,2024-12-13,24.3,LOW,7,Email,2024-12-12,,1,SLA Breach
CASE_11177,75246,171,SME,564,0.49,0,DCA_A,67,0,0,CUST_12176,Charles Brown,2024-07-28,2024-07-30,IN_PROGRESS,0.0,,,64.0,MEDIUM,9,Legal Notice,2024-09-21,2025-01-17,0,
CASE_11178,201936,162,SME,597,0.83,0,DCA_C,84,1,1,CUST_12177,Jessica Smith,2024-08-06,2024-08-06,PAID,195902.57,2024-10-24,2024-10-24,59.0,MEDIUM,11,Email,2024-09-27,,1,SLA Breach
CASE_11179,444667,55,Enterprise,878,0.79,1,DCA_D,80,1,0,CUST_12178,Williams Inc,2024-11-21,2024-11-21,OPEN,0.0,,,19.7,LOW,7,Legal Notice,2024-11-21,2025-01-20,1,SLA Breach
CASE_11180,239955,52,SME,306,0.62,0,DCA_A,50,2,1,CUST_12179,Charles Miller,2024-11-24,2024-11-24,PAID,233259.08,2024-12-11,2024-12-11,61.0,MEDIUM,4,WhatsApp Reminder,2024-12-06,,1,SLA Breach
CASE_11181,353292,36,Enterprise,322,0.6,0,DCA_A,97,2,0,CUST_12180,Wilson Holdings,2024-12-10,2024-12-11,OPEN,0.0,,,56.0,MEDIUM,2,Physical Visit,2024-12-21,2025-01-26,1,SLA Breach
CASE_11182,50890,114,SME,715,0.42,0,DCA_B,88,0,1,CUST_12181,Barbara Gonzalez,2024-09-23,2024-09-23,PAID,47425.84,2024-10-30,2024-10-30,37.6,LOW,10,Physical Visit,2024-09-30,,0,
CASE_11183,405010,52,Enterprise,834,0.71,0,DCA_B,60,1,0,CUST_12182,Garcia Logistics,2024-11-24,2024-11-27,IN_PROGRESS,0.0,,,13.0,LOW,9,WhatsApp Reminder,2024-12-13,2025-01-22,1,SLA Breach
CASE_11184,37888,19,SME,571,0.9,0,DCA_C,54,2,1,CUST_12183,Richard Smith,2024-12-27,2024-12-29,PAID,35358.02,2025-01-05,2025-01-05,29.6,LOW,1,Email,2024-12-30,,1,SLA Breach
CASE_11185,142821,140,SME,368,0.77,1,DCA_D,84,3,0,CUST_12184,Jennifer Johnson,2024-08-28,2024-08-29,OPEN,0.0,,,84.9,HIGH,7,Call,2024-12-21,2025-01-26,1,SLA Breach
CASE_11186,51531,92,SME,312,0.63,0,DCA_B,76,2,0,CUST_12185,Elizabeth Anderson,2024-10-15,2024-10-15,DISPUTE,0.0,,,69.4,MEDIUM,13,SMS,2024-12-16,2025-01-22,1,Dispute Raised
CASE_11187,382796,139,Enterprise,565,0.33,0,DCA_C,51,1,0,CUST_12186,Jones Group,2024-08-29,2024-08-30,OPEN,0.0,,,56.8,MEDIUM,14,SMS,2024-09-01,2025-01-16,1,SLA Breach
CASE_11188,287752,48,SME,870,0.9,0,DCA_A,98,0,1,CUST_12187,Karen Garcia,2024-11-28,2024-11-30,PAID,263872.16,2024-12-11,2024-12-11,8.8,LOW,13,Call,2024-12-04,,0,
CASE_11189,348130,101,SME,557,0.5,0,DCA_A,79,0,1,CUST_12188,Barbara Jones,2024-10-06,2024-10-07,PAID,327860.74,2024-12-25,2024-12-25,49.1,LOW,7,Call,2024-10-16,,0,
CASE_11190,467427,99,SME,574,0.49,1,DCA_B,60,1,1,CUST_12189,Karen Jones,2024-10-08,2024-10-10,PAID,433835.53,2024-12-11,2024-12-11,57.1,MEDIUM,10,Legal Notice,2024-11-26,,1,SLA Breach
CASE_11191,351140,144,SME,396,0.61,1,DCA_B,98,1,0,CUST_12190,Linda Gonzalez,2024-08-24,2024-08-25,OPEN,0.0,,,83.3,HIGH,3,Email,2024-12-24,2025-01-29,1,SLA Breach
CASE_11192,61017,47,Enterprise,327,0.58,0,DCA_D,96,1,1,CUST_12191,Johnson Inc,2024-11-29,2024-11-29,PAID,57203.66,2024-12-22,2024-12-22,58.0,MEDIUM,7,WhatsApp Reminder,2024-12-14,,1,SLA Breach
CASE_11193,62676,67,SME,713,0.93,0,DCA_A,71,1,1,CUST_12192,Linda Hernandez,2024-11-09,2024-11-09,PAID,62424.99,2024-11-21,2024-11-21,27.3,LOW,6,Legal Notice,2024-11-11,,1,SLA Breach
CASE_11194,16560,31,SME,403,0.41,0,DCA_A,68,0,0,CUST_12193,Mary Williams,2024-12-15,2024-12-17,OPEN,0.0,,,47.5,LOW,8,SMS,2025-01-09,2025-01-27,0,
CASE_11195,452617,76,Enterprise,341,0.75,0,DCA_A,68,1,1,CUST_12194,Johnson Logistics,2024-10-31,2024-11-02,PAID,423074.94,2024-12-15,2024-12-15,63.2,MEDIUM,9,Physical Visit,2024-11-15,,1,SLA Breach
CASE_11196,55468,8,Enterprise,590,0.37,0,DCA_A,55,0,0,CUST_12195,Garcia Corp,2025-01-07,2025-01-08,IN_PROGRESS,0.0,,,25.4,LOW,10,Email,2025-01-14,2025-01-28,0,
CASE_11197,168535,44,SME,820,0.48,0,DCA_A,90,0,1,CUST_12196,Sarah Wilson,2024-12-02,2024-12-02,PAID,159575.93,2024-12-10,2024-12-10,12.5,LOW,9,Physical Visit,2024-12-02,,0,
CASE_11198,429879,178,Enterprise,338,0.77,1,DCA_D,78,1,0,CUST_12197,Martinez Technologies,2024-07-21,2024-07-24,IN_PROGRESS,0.0,,,96.1,HIGH,6,WhatsApp Reminder,2024-10-25,2025-01-16,1,SLA Breach
CASE_11199,466922,35,SME,739,0.82,0,DCA_D,81,2,0,CUST_12198,Barbara Anderson,2024-12-11,2024-12-11,IN_PROGRESS,0.0,,,17.9,LOW,8,Physical Visit,2024-12-16,2025-01-18,1,SLA Breach
CASE_11200,456989,14,Enterprise,337,0.6,0,DCA_C,86,1,0,CUST_12199,Wilson Corp,2025-01-01,2025-01-02,IN_PROGRESS,0.0,,,49.7,LOW,13,WhatsApp Reminder,2025-01-05,2025-01-27,1,SLA Breach
CASE_11201,300267,110,SME,408,0.81,0,DCA_A,90,2,0,CUST_12200,Thomas Martinez,2024-09-27,2024-09-27,OPEN,0.0,,,64.6,MEDIUM,11,SMS,2024-09-30,2025-01-22,1,SLA Breach
CASE_11202,99346,4,SME,729,0.91,0,DCA_B,86,1,0,CUST_12201,Barbara Wilson,2025-01-11,2025-01-12,DISPUTE,0.0,,,11.9,LOW,5,Call,2025-01-15,2025-01-18,1,Refusal to Pay
CASE_11203,145790,145,Enterprise,720,0.91,0,DCA_A,71,1,0,CUST_12202,Wilson Logistics,2024-08-23,2024-08-26,IN_PROGRESS,0.0,,,44.0,LOW,8,WhatsApp Reminder,2024-09-07,2025-01-20,1,SLA Breach
CASE_11204,198709,112,SME,645,0.52,0,DCA_B,56,3,0,CUST_12203,Susan Wilson,2024-09-25,2024-09-25,IN_PROGRESS,0.0,,,43.5,LOW,11,Physical Visit,2025-01-13,2025-01-27,1,SLA Breach
CASE_11205,267172,69,SME,680,0.5,0,DCA_D,78,0,0,CUST_12204,Linda Davis,2024-11-07,2024-11-10,OPEN,0.0,,,30.8,LOW,12,Email,2024-11-20,2025-01-21,0,
CASE_11206,460586,152,Enterprise,803,0.77,1,DCA_D,89,4,0,CUST_12205,Hernandez Group,2024-08-16,2024-08-17,IN_PROGRESS,0.0,,,48.1,LOW,1,SMS,2024-10-10,2025-01-25,1,SLA Breach
CASE_11207,52599,49,SME,871,0.73,1,DCA_C,89,1,0,CUST_12206,Mary Brown,2024-11-27,2024-11-27,OPEN,0.0,,,19.0,LOW,10,Call,2024-12-23,2025-01-20,1,SLA Breach
CASE_11208,153469,55,SME,873,0.55,1,DCA_B,76,2,0,CUST_12207,Sarah Smith,2024-11-21,2024-11-22,OPEN,0.0,,,20.1,LOW,9,WhatsApp Reminder,2024-11-26,2025-01-19,1,SLA Breach
CASE_11209,245270,151,SME,809,0.45,0,DCA_C,59,0,1,CUST_12208,Susan Miller,2024-08-17,2024-08-17,PAID,243939.25,2024-08-17,2024-08-17,37.3,LOW,7,Call,2024-08-17,,0,
CASE_11210,50406,81,Enterprise,842,0.7,1,DCA_C,53,3,0,CUST_12209,Smith Systems,2024-10-26,2024-10-27,OPEN,0.0,,,28.7,LOW,12,WhatsApp Reminder,2024-12-21,2025-01-25,1,Dispute Raised
CASE_11211,314801,140,Enterprise,329,0.58,0,DCA_D,92,2,0,CUST_12210,Davis Systems,2024-08-28,2024-08-28,OPEN,0.0,,,78.5,HIGH,5,SMS,2024-12-17,2025-01-18,1,SLA Breach
CASE_11212,72560,139,SME,877,0.39,0,DCA_C,92,0,0,CUST_12211,Patricia Garcia,2024-08-29,2024-08-31,IN_PROGRESS,0.0,,,28.4,LOW,1,Email,2024-12-29,2025-01-24,0,
CASE_11213,109143,115,SME,457,0.72,0,DCA_A,94,0,0,CUST_12212,Jennifer Miller,2024-09-22,2024-09-25,IN_PROGRESS,0.0,,,61.3,MEDIUM,13,Legal Notice,2024-11-06,2025-01-26,0,
CASE_11214,149575,75,SME,460,0.75,0,DCA_A,69,1,1,CUST_12213,Thomas Jones,2024-11-01,2024-11-01,PAID,139211.65,2024-11-21,2024-11-21,52.1,MEDIUM,10,Physical Visit,2024-11-15,,1,SLA Breach
CASE_11215,59943,98,Enterprise,667,0.54,1,DCA_A,93,2,1,CUST_12214,Gonzalez Systems,2024-10-09,2024-10-12,PAID,54646.03,2025-01-06,2025-01-06,48.4,LOW,5,Legal Notice,2024-11-12,,1,SLA Breach
CASE_11216,80839,127,SME,658,0.84,1,DCA_A,75,2,0,CUST_12215,Sarah Wilson,2024-09-10,2024-09-11,DISPUTE,0.0,,,55.7,MEDIUM,14,WhatsApp Reminder,2024-12-23,2025-01-26,1,SLA Breach
CASE_11217,87674,111,SME,849,0.35,1,DCA_C,57,1,0,CUST_12216,James Jones,2024-09-26,2024-09-29,IN_PROGRESS,0.0,,,34.8,LOW,10,SMS,2024-12-29,2025-01-17,1,SLA Breach
CASE_11218,30345,101,SME,702,0.62,1,DCA_A,95,2,0,CUST_12217,Richard Hernandez,2024-10-06,2024-10-09,OPEN,0.0,,,45.9,LOW,12,Legal Notice,2024-12-18,2025-01-16,1,SLA Breach
CASE_11219,254495,114,SME,433,0.92,0,DCA_C,94,2,0,CUST_12218,Elizabeth Anderson,2024-09-23,2024-09-25,IN_PROGRESS,0.0,,,63.2,MEDIUM,4,Email,2024-12-09,2025-01-23,1,SLA Breach
CASE_11220,55390,29,SME,890,0.42,0,DCA_B,94,1,0,CUST_12219,Thomas Brown,2024-12-17,2024-12-17,IN_PROGRESS,0.0,,,2.8,LOW,11,SMS,2025-01-06,2025-01-25,1,SLA Breach
CASE_11221,231113,62,SME,551,0.41,0,DCA_A,85,1,0,CUST_12220,Linda Brown,2024-11-14,2024-11-14,OPEN,0.0,,,41.0,LOW,7,Email,2025-01-01,2025-01-20,1,SLA Breach
CASE_11222,326701,53,SME,505,0.55,1,DCA_B,87,1,0,CUST_12221,Susan Smith,2024-11-23,2024-11-24,OPEN,0.0,,,53.1,MEDIUM,11,SMS,2025-01-04,2025-01-24,1,SLA Breach
CASE_11223,463270,117,SME,447,0.47,1,DCA_C,55,1,0,CUST_12222,John Williams,2024-09-20,2024-09-23,IN_PROGRESS,0.0,,,72.6,MEDIUM,7,Email,2024-12-23,2025-01-22,1,SLA Breach
CASE_11224,6906,176,SME,807,0.44,1,DCA_A,79,1,0,CUST_12223,David Williams,2024-07-23,2024-07-25,OPEN,0.0,,,53.0,MEDIUM,6,Legal Notice,2024-12-23,2025-01-16,1,SLA Breach
CASE_11225,438383,91,SME,829,0.92,0,DCA_A,81,2,0,CUST_12224,Elizabeth Wilson,2024-10-16,2024-10-16,IN_PROGRESS,0.0,,,22.1,LOW,14,Physical Visit,2024-12-05,2025-01-19,1,SLA Breach
CASE_11226,12961,106,SME,490,0.52,0,DCA_B,59,2,0,CUST_12225,Barbara Jones,2024-10-01,2024-10-04,IN_PROGRESS,0.0,,,56.3,MEDIUM,3,SMS,2024-10-06,2025-01-29,1,SLA Breach
CASE_11227,162212,86,Enterprise,484,0.34,0,DCA_C,84,1,1,CUST_12226,Brown Enterprises,2024-10-21,2024-10-24,PAID,161698.9,2024-12-17,2024-12-17,52.4,MEDIUM,10,Legal Notice,2024-11-08,,1,SLA Breach
CASE_11228,386433,128,SME,705,0.88,0,DCA_C,91,1,1,CUST_12227,Jennifer Wilson,2024-09-09,2024-09-10,PAID,360439.88,2024-09-24,2024-09-24,41.6,LOW,8,SMS,2024-09-15,,1,SLA Breach
CASE_11229,194773,100,SME,516,0.59,0,DCA_C,76,1,1,CUST_12228,William Brown,2024-10-07,2024-10-09,PAID,176631.82,2024-11-19,2024-11-19,52.6,MEDIUM,6,SMS,2024-11-13,,1,SLA Breach
CASE_11230,344711,176,Enterprise,387,0.78,1,DCA_B,74,1,0,CUST_12229,Williams Inc,2024-07-23,2024-07-25,OPEN,0.0,,,91.2,HIGH,2,Legal Notice,2024-07-31,2025-01-22,1,SLA Breach
CASE_11231,347808,94,SME,732,0.54,1,DCA_B,99,2,0,CUST_12230,Joseph Martinez,2024-10-13,2024-10-14,OPEN,0.0,,,41.6,LOW,9,Email,2025-01-05,2025-01-19,1,SLA Breach
CASE_11232,86199,76,SME,573,0.91,0,DCA_C,78,2,0,CUST_12231,Elizabeth Lopez,2024-10-31,2024-11-01,DISPUTE,0.0,,,42.1,LOW,10,SMS,2024-11-01,2025-01-20,1,High Value Risk
CASE_11233,265928,3,Enterprise,360,0.49,0,DCA_A,63,1,0,CUST_12232,Anderson Enterprises,2025-01-12,2025-01-15,IN_PROGRESS,0.0,,,45.2,LOW,5,Call,2025-01-15,2025-01-29,1,SLA Breach
CASE_11234,104764,81,SME,381,0.73,0,DCA_A,86,2,0,CUST_12233,David Hernandez,2024-10-26,2024-10-29,OPEN,0.0,,,60.6,MEDIUM,10,WhatsApp Reminder,2024-11-28,2025-01-17,1,Dispute Raised
CASE_11235,479434,105,Enterprise,377,0.84,1,DCA_C,56,2,0,CUST_12234,Gonzalez Holdings,2024-10-02,2024-10-02,IN_PROGRESS,0.0,,,76.3,HIGH,2,Physical Visit,2024-11-29,2025-01-25,1,SLA Breach
CASE_11236,127357,32,SME,620,0.45,0,DCA_B,96,2,1,CUST_12235,William Smith,2024-12-14,2024-12-17,PAID,126387.58,2025-01-11,2025-01-11,28.0,LOW,14,SMS,2024-12-24,,1,SLA Breach
CASE_11237,347873,8,SME,851,0.82,0,DCA_C,85,2,1,CUST_12236,Jennifer Miller,2025-01-07,2025-01-09,PAID,342976.17,2025-01-14,2025-01-14,1.7,LOW,10,WhatsApp Reminder,2025-01-13,,1,SLA Breach
CASE_11238,426777,87,SME,835,0.81,0,DCA_B,53,1,1,CUST_12237,Elizabeth Wilson,2024-10-20,2024-10-20,PAID,385866.94,2025-01-02,2025-01-02,20.7,LOW,13,SMS,2024-12-09,,1,SLA Breach
CASE_11239,317712,30,SME,565,0.93,0,DCA_C,94,2,0,CUST_12238,Thomas Gonzalez,2024-12-16,2024-12-18,OPEN,0.0,,,32.6,LOW,6,WhatsApp Reminder,2024-12-30,2025-01-24,1,SLA Breach
CASE_11240,376493,143,SME,338,0.9,1,DCA_D,99,1,0,CUST_12239,Sarah Davis,2024-08-25,2024-08-25,OPEN,0.0,,,88.3,HIGH,1,Call,2024-12-09,2025-01-27,1,SLA Breach
CASE_11241,340446,74,SME,407,0.55,1,DCA_C,55,2,1,CUST_12240,Patricia Wilson,2024-11-02,2024-11-02,PAID,334094.84,2024-12-18,2024-12-18,66.7,MEDIUM,9,Physical Visit,2024-12-07,,1,SLA Breach
CASE_11242,493596,123,SME,880,0.68,1,DCA_C,98,0,1,CUST_12241,Linda Lopez,2024-09-14,2024-09-17,PAID,448969.0,2024-09-24,2024-09-24,34.6,LOW,5,Physical Visit,2024-09-23,,0,
CASE_11243,99968,121,SME,562,0.9,0,DCA_D,69,0,0,CUST_12242,Karen Jones,2024-09-16,2024-09-18,IN_PROGRESS,0.0,,,53.1,MEDIUM,9,Email,2024-10-08,2025-01-17,0,
CASE_11244,165576,38,Enterprise,695,0.3,0,DCA_A,95,2,1,CUST_12243,Wilson Solutions,2024-12-08,2024-12-09,PAID,156008.3,2024-12-31,2024-12-31,22.5,LOW,11,Legal Notice,2024-12-21,,1,SLA Breach
CASE_11245,383260,143,Enterprise,578,0.71,0,DCA_A,76,3,0,CUST_12244,Martinez Group,2024-08-25,2024-08-26,OPEN,0.0,,,56.5,MEDIUM,6,WhatsApp Reminder,2024-11-30,2025-01-22,1,Dispute Raised
CASE_11246,304290,158,Enterprise,828,0.44,0,DCA_B,87,2,0,CUST_12245,Johnson Enterprises,2024-08-10,2024-08-12,OPEN,0.0,,,37.1,LOW,8,Physical Visit,2024-11-25,2025-01-16,1,SLA Breach
CASE_11247,45297,174,SME,633,0.78,0,DCA_D,56,0,0,CUST_12246,Patricia Smith,2024-07-25,2024-07-25,IN_PROGRESS,0.0,,,58.4,MEDIUM,5,Legal Notice,2024-10-13,2025-01-16,0,
CASE_11248,91394,154,SME,526,0.82,0,DCA_B,72,0,1,CUST_12247,Jessica Martinez,2024-08-14,2024-08-16,PAID,90406.28,2024-10-11,2024-10-11,63.7,MEDIUM,7,SMS,2024-08-16,,0,
CASE_11249,394317,115,SME,491,0.76,0,DCA_B,90,1,0,CUST_12248,James Lopez,2024-09-22,2024-09-25,IN_PROGRESS,0.0,,,58.2,MEDIUM,13,Physical Visit,2024-10-19,2025-01-23,1,SLA Breach
CASE_11250,393086,109,SME,620,0.95,1,DCA_A,65,2,1,CUST_12249,John Smith,2024-09-28,2024-09-30,PAID,384599.42,2024-12-28,2024-12-28,55.1,MEDIUM,14,Legal Notice,2024-12-19,,1,SLA Breach
